timestamp,video_id,category,language,region,duration_sec,views,likes,comments,shares,sentiment_score,ads_enabled
2025-12-15 03:05:34,VID_144058,Tech Reviews,Japanese,PK,2313,45,2,0,0,-0.948,True
2025-12-04 15:25:48,VID_990195,Coding,Hindi,BR,1529,2544,227,27,3,-0.017,True
2024-10-28 16:38:20,VID_918136,Music,Urdu,US,1031,3631,181,17,8,0.34,True
2025-04-24 15:30:10,VID_932837,Gaming,English,UK,696,9311,266,17,22,-0.393,True
2025-07-07 00:58:21,VID_699599,Tech Reviews,Spanish,PK,2940,356,27,3,0,0.902,False
2024-05-28 14:46:16,VID_400038,Education,Hindi,PK,2991,5294,219,38,17,-0.249,True
2025-10-03 01:35:57,VID_356055,Gaming,Hindi,US,461,1348,94,9,6,-0.821,True
2024-01-17 13:16:51,VID_875819,Tech Reviews,Spanish,BR,1955,4860,177,13,6,-0.739,True
2024-05-26 13:52:49,VID_867084,Music,Japanese,PK,2541,1600,126,7,4,0.36,True
2024-09-16 15:55:25,VID_673229,Music,English,BR,2241,7084,407,66,11,-0.136,False
2024-04-11 17:10:51,VID_236471,Vlogs,Urdu,IN,1504,6989,239,19,29,-0.397,True
2024-08-07 22:49:17,VID_501844,Tech Reviews,Spanish,IN,1767,8447,364,67,8,0.453,False
2024-08-06 04:00:38,VID_891832,Gaming,Spanish,BR,1048,5293,277,15,10,-0.325,True
2024-08-31 09:28:15,VID_456110,Education,Urdu,UK,2289,5445,474,76,14,0.461,True
2025-03-29 11:50:33,VID_409027,Education,Japanese,BR,2504,15263,466,67,24,-0.115,False
2025-05-13 18:39:32,VID_146644,Coding,Hindi,IN,1373,15685,311,21,68,0.03,False
2025-10-07 14:33:12,VID_629584,Vlogs,Hindi,US,2236,4020,175,22,13,-0.526,True
2025-10-31 15:25:43,VID_504677,Vlogs,Spanish,IN,147,1181,73,8,1,-0.826,True
2024-11-28 18:54:29,VID_176596,Coding,Japanese,UK,2259,14,0,0,0,0.994,True
2025-05-28 23:10:52,VID_557460,Education,English,UK,112,2771,141,23,6,0.052,False
2024-07-16 19:11:40,VID_822448,Gaming,Urdu,UK,417,9335,858,143,46,-0.899,True
2025-05-18 15:59:40,VID_791204,Tech Reviews,Spanish,UK,2895,12576,1211,150,42,-0.216,True
2024-02-29 01:29:54,VID_821730,Music,English,BR,1227,40042,1525,290,73,-0.554,True
2025-12-06 14:36:14,VID_384121,Tech Reviews,Spanish,IN,1829,11015,393,54,31,0.626,True
2024-02-01 22:42:28,VID_847265,Tech Reviews,English,IN,2463,3731,217,32,11,-0.134,False
2025-02-22 03:50:01,VID_585418,Tech Reviews,English,PK,1915,7061,477,24,26,-0.345,False
2025-09-17 07:12:53,VID_661665,Gaming,Japanese,US,423,8746,280,35,14,-0.555,False
2024-03-30 05:04:41,VID_580283,Music,Japanese,BR,2886,30490,544,39,150,0.033,True
2025-02-13 19:55:17,VID_955827,Education,Japanese,US,3119,13064,379,72,47,-0.65,True
2024-07-21 06:36:52,VID_288333,Education,Japanese,UK,2519,30149,663,107,90,0.043,True
2025-09-26 05:02:42,VID_747993,Coding,Urdu,IN,776,514,40,7,1,-0.423,False
2024-02-24 08:53:16,VID_529462,Gaming,Spanish,BR,1620,12754,214,15,44,0.478,True
2024-07-07 18:30:07,VID_590065,Vlogs,Urdu,US,3529,2705,28,2,12,0.058,True
2024-07-11 21:16:37,VID_259734,Coding,Urdu,US,458,12628,949,110,15,0.76,True
2025-07-25 10:08:15,VID_536242,Gaming,Japanese,US,1776,156,3,0,0,0.154,True
2024-02-25 23:34:13,VID_237659,Gaming,Japanese,UK,1253,30797,756,60,42,-0.216,False
2024-01-01 14:09:48,VID_569388,Education,Urdu,UK,2712,1748,85,15,6,0.809,True
2025-10-12 17:42:34,VID_971561,Coding,Japanese,BR,2626,21560,1127,186,96,-0.351,True
2025-07-15 08:38:04,VID_511385,Music,Spanish,BR,2548,18987,1442,245,19,-0.432,True
2025-06-13 16:54:09,VID_233949,Music,Japanese,BR,1812,7455,645,54,27,-0.141,True
2025-01-29 10:43:05,VID_695087,Music,Hindi,IN,2036,7389,437,40,29,0.842,True
2024-09-08 04:38:51,VID_679513,Tech Reviews,Japanese,BR,2157,7381,440,82,21,-0.899,True
2025-04-12 03:00:53,VID_119768,Gaming,Hindi,BR,1614,4354,75,13,6,0.791,True
2024-07-18 00:32:17,VID_314103,Tech Reviews,Urdu,BR,2683,693,32,4,2,0.783,True
2025-03-13 21:16:33,VID_842714,Coding,English,PK,2177,24035,2186,210,44,-0.439,True
2025-05-22 12:34:35,VID_377947,Coding,Hindi,PK,2049,17778,1399,263,26,-0.209,False
2024-09-09 19:21:51,VID_817912,Gaming,Hindi,BR,2051,10279,128,10,29,-0.125,True
2025-12-16 10:04:36,VID_630622,Vlogs,English,BR,2377,2082,127,8,9,0.436,True
2024-09-30 20:18:03,VID_813148,Vlogs,Japanese,BR,1147,4991,99,10,17,0.338,False
2024-06-29 03:30:55,VID_446553,Tech Reviews,English,BR,1041,31816,2336,455,90,-0.824,True
2024-11-28 01:09:54,VID_844893,Education,Hindi,PK,2405,2307,169,19,5,-0.634,True
2024-03-01 11:26:40,VID_618844,Vlogs,Hindi,UK,1530,3208,320,40,6,-0.324,True
2024-10-13 20:25:31,VID_569663,Coding,English,PK,3463,373,7,0,1,0.737,True
2024-02-06 16:46:22,VID_339646,Gaming,Japanese,PK,863,4024,275,42,19,0.242,True
2024-09-13 03:52:39,VID_149896,Tech Reviews,Japanese,US,1138,16263,965,102,17,-0.095,True
2025-08-18 06:32:21,VID_396557,Gaming,Japanese,BR,2347,2247,190,17,6,-0.608,True
2024-04-27 13:30:03,VID_304195,Education,Spanish,IN,1822,3669,327,50,14,0.529,False
2024-11-05 23:25:41,VID_147449,Music,Hindi,UK,1135,2456,129,15,12,0.074,False
2025-11-30 20:26:10,VID_804197,Vlogs,English,US,2175,3039,143,26,9,0.24,True
2025-11-04 02:17:20,VID_330496,Tech Reviews,Hindi,UK,2630,6831,582,102,19,0.614,True
2025-07-14 13:35:31,VID_302602,Vlogs,Japanese,PK,3174,4210,172,10,14,-0.919,True
2025-09-10 14:13:56,VID_198468,Music,Urdu,US,703,1176,67,3,2,0.601,True
2024-07-03 07:44:37,VID_506706,Coding,Japanese,UK,3174,1901,166,29,6,-0.325,True
2025-12-22 07:12:22,VID_212235,Coding,Hindi,US,1955,10166,589,66,49,-0.435,True
2025-03-27 06:18:02,VID_535574,Vlogs,English,UK,3070,18074,789,84,54,0.642,True
2025-12-12 12:54:03,VID_119797,Gaming,Hindi,US,1809,6728,311,21,31,0.853,True
2024-06-30 20:43:07,VID_366413,Education,Urdu,BR,1364,13693,469,36,16,0.782,False
2025-12-04 13:20:50,VID_407684,Coding,Spanish,PK,1665,11988,155,16,50,-0.314,True
2025-05-31 13:33:48,VID_113590,Music,Hindi,US,278,1347,32,3,4,0.606,True
2025-03-31 18:33:42,VID_360287,Music,English,UK,3552,5337,96,10,7,-0.934,False
2025-03-29 10:51:31,VID_775547,Gaming,Spanish,US,1263,20195,1804,221,48,-0.225,False
2025-10-22 20:13:25,VID_308656,Music,Hindi,BR,879,6318,223,42,13,0.074,False
2024-02-03 23:06:03,VID_946368,Vlogs,English,US,2615,1798,110,9,6,-0.116,True
2024-09-01 18:11:13,VID_404562,Gaming,Urdu,UK,3415,10310,585,57,38,0.888,True
2024-12-16 20:34:17,VID_190112,Vlogs,Hindi,PK,758,33594,2268,121,114,-0.229,False
2025-10-09 09:51:57,VID_641045,Tech Reviews,Spanish,PK,3336,8952,546,95,16,-0.909,True
2025-02-10 18:03:25,VID_684464,Vlogs,English,UK,2645,1725,76,4,4,0.781,True
2025-07-10 06:50:27,VID_961389,Vlogs,Hindi,US,1477,7899,491,50,18,-0.457,False
2025-03-26 21:42:07,VID_578593,Education,Spanish,US,725,21359,980,156,87,0.552,True
2025-11-06 04:38:10,VID_543771,Gaming,Japanese,US,2888,4221,80,7,20,0.614,True
2024-09-03 14:51:39,VID_593612,Gaming,English,IN,1970,2601,233,32,11,0.465,True
2024-04-21 08:58:06,VID_426257,Coding,Spanish,PK,511,927,80,13,1,0.764,True
2025-07-19 04:11:05,VID_329792,Education,Spanish,IN,975,15215,1226,184,21,0.135,True
2025-01-20 11:42:38,VID_592019,Coding,Urdu,US,1129,23991,2146,152,39,0.406,True
2024-04-21 07:48:43,VID_372851,Tech Reviews,Spanish,UK,2503,21966,452,51,60,-0.775,True
2024-05-04 05:37:39,VID_694255,Gaming,Urdu,US,1192,13761,1335,102,65,-0.452,False
2025-03-20 01:32:49,VID_624679,Education,Spanish,UK,2540,86822,8674,796,183,0.016,True
2025-08-19 10:58:07,VID_665851,Education,English,PK,1197,3432,167,13,10,0.982,True
2024-11-12 11:48:39,VID_564108,Education,Spanish,IN,1956,10127,507,50,26,0.455,True
2024-07-14 20:09:44,VID_951180,Tech Reviews,Urdu,UK,591,2920,243,33,13,-0.689,True
2025-07-02 16:39:36,VID_753789,Tech Reviews,Japanese,IN,124,16969,636,53,84,-0.51,True
2024-06-28 04:18:12,VID_865203,Gaming,English,BR,2252,10480,332,65,32,-0.079,True
2025-07-31 18:56:59,VID_552103,Coding,Hindi,PK,2231,18,1,0,0,-0.209,True
2025-05-19 12:06:03,VID_929374,Music,Hindi,US,1242,10634,1058,88,23,-0.257,True
2025-09-10 23:19:08,VID_183174,Education,Urdu,IN,2574,1925,126,18,3,0.584,False
2025-08-07 09:46:07,VID_506829,Coding,Hindi,PK,804,33136,899,164,111,-0.259,True
2025-06-07 11:11:18,VID_345105,Education,Urdu,IN,786,1837,56,5,7,-0.342,False
2025-02-05 01:32:57,VID_807202,Vlogs,Urdu,US,2918,38631,2981,341,101,-0.683,True
2024-08-28 04:45:49,VID_353375,Vlogs,Urdu,PK,2037,6373,580,95,14,-0.277,True
2025-01-03 22:18:17,VID_556867,Education,Hindi,US,3299,21045,298,37,48,-0.545,True
2025-07-23 02:14:44,VID_760791,Coding,Spanish,IN,3327,3188,42,2,14,-0.926,True
2025-02-20 07:12:10,VID_429565,Education,Urdu,BR,3181,9305,812,52,11,0.011,False
2025-01-18 15:24:29,VID_849045,Coding,Spanish,UK,2666,17530,830,46,23,-0.367,True
2025-05-04 11:29:55,VID_370313,Education,Urdu,BR,1220,11738,602,80,36,0.201,True
2025-09-21 10:57:13,VID_765111,Education,Spanish,BR,745,7097,193,17,33,-0.283,True
2025-07-16 04:55:03,VID_637795,Tech Reviews,English,US,1884,2971,120,16,9,-0.91,True
2024-05-30 01:56:51,VID_759014,Music,Japanese,IN,711,39630,2247,165,54,-0.057,True
2024-07-22 06:31:24,VID_561739,Tech Reviews,Japanese,US,1151,1425,85,16,2,-0.903,True
2025-07-08 17:21:11,VID_245845,Tech Reviews,Hindi,IN,659,52,1,0,0,-0.41,False
2025-10-30 08:37:45,VID_121978,Tech Reviews,Japanese,BR,1670,1135,16,1,1,0.218,True
2024-04-21 16:17:51,VID_180743,Education,Urdu,PK,3557,42719,1375,231,118,-0.538,True
2025-04-29 10:24:57,VID_449101,Gaming,Hindi,BR,3239,10586,645,122,12,0.64,True
2025-10-09 03:02:18,VID_238460,Music,Hindi,UK,2403,7097,107,10,21,0.115,True
2024-01-18 14:44:26,VID_588617,Vlogs,Urdu,BR,3311,20583,1252,201,31,0.432,True
2024-06-24 07:52:38,VID_833977,Vlogs,Japanese,BR,3483,6827,494,46,13,-0.598,True
2024-06-30 09:55:52,VID_965552,Vlogs,Urdu,PK,1655,29722,551,105,145,0.206,True
2025-10-04 01:38:46,VID_738134,Tech Reviews,Japanese,US,2947,3173,287,28,4,0.438,True
2025-03-12 23:43:31,VID_976189,Coding,Japanese,PK,2017,99,7,0,0,-0.6,False
2025-03-14 00:53:53,VID_266100,Coding,English,US,3156,6794,229,14,20,-0.897,True
2024-02-20 22:57:57,VID_448192,Education,English,IN,2045,2594,62,7,10,0.303,True
2024-03-28 05:40:17,VID_422531,Vlogs,Japanese,IN,102,10605,836,54,17,0.638,False
2024-06-20 00:42:58,VID_227834,Gaming,Spanish,US,1062,17461,226,40,25,0.834,False
2025-01-20 15:56:26,VID_256887,Gaming,English,IN,632,7395,702,46,17,-0.407,True
2025-08-10 06:48:21,VID_254871,Music,English,PK,1806,21986,766,146,30,0.29,False
2024-08-14 19:03:28,VID_612716,Tech Reviews,Urdu,IN,1562,11282,1006,183,22,-0.61,True
2025-07-05 13:02:02,VID_137417,Coding,Urdu,BR,1561,6710,179,35,32,-0.715,True
2024-12-08 01:45:25,VID_858437,Vlogs,Japanese,IN,1736,4329,71,5,13,0.532,False
2024-10-22 02:33:27,VID_578781,Education,Japanese,BR,3217,11704,1049,97,16,0.181,True
2025-01-31 06:13:21,VID_997738,Gaming,Urdu,US,1376,2243,121,6,5,-0.731,True
2024-02-14 19:05:20,VID_889266,Vlogs,English,IN,3431,3101,229,15,6,-0.19,True
2024-09-01 21:03:14,VID_913249,Coding,Japanese,IN,3513,14914,442,55,60,0.557,True
2025-10-21 06:03:30,VID_473877,Coding,Urdu,IN,1214,1228,106,11,4,0.336,False
2025-12-24 03:56:33,VID_605462,Music,Spanish,PK,1439,10709,129,15,15,-0.054,False
2024-10-16 14:34:53,VID_300218,Coding,Japanese,BR,2231,1686,52,7,2,-0.27,True
2025-05-26 02:51:20,VID_657881,Tech Reviews,Hindi,PK,2731,340,23,3,1,0.892,True
2025-11-22 08:58:36,VID_370608,Music,Hindi,BR,299,8938,536,103,25,0.891,True
2024-10-07 07:40:27,VID_692482,Coding,Spanish,IN,138,15848,612,115,26,0.517,True
2025-01-12 20:24:16,VID_609011,Education,English,PK,494,19221,1113,155,61,-0.561,True
2025-05-11 21:55:03,VID_321578,Tech Reviews,English,IN,2162,7962,545,41,28,0.696,True
2024-08-31 09:32:42,VID_225504,Tech Reviews,English,BR,3047,7165,288,54,22,0.215,True
2024-06-13 06:47:47,VID_120978,Gaming,Urdu,PK,621,7515,511,35,29,-0.061,True
2024-01-16 03:53:14,VID_584687,Education,Urdu,PK,1903,9266,508,84,16,-0.488,True
2025-11-12 10:25:50,VID_278284,Gaming,Urdu,IN,2579,6487,204,17,10,-0.917,False
2024-02-05 14:11:48,VID_439237,Vlogs,Spanish,PK,434,3532,203,33,10,0.813,True
2024-09-03 02:02:08,VID_379223,Vlogs,Urdu,BR,1009,2373,47,9,4,0.689,True
2024-11-23 01:33:43,VID_291283,Gaming,Hindi,US,2327,10830,725,124,53,-0.695,True
2024-02-25 16:15:58,VID_298565,Vlogs,Spanish,PK,3367,37639,1912,195,43,-0.251,True
2025-12-28 13:59:23,VID_152789,Vlogs,Urdu,UK,259,8906,707,87,32,-0.873,True
2024-10-01 03:57:54,VID_226351,Coding,English,PK,739,433,35,3,0,-0.52,True
2025-11-20 21:41:30,VID_457699,Coding,Urdu,BR,1215,10464,812,134,50,0.756,True
2024-02-24 08:30:20,VID_369645,Education,Spanish,US,1289,9854,102,19,38,-0.855,True
2024-05-20 09:51:14,VID_918458,Tech Reviews,English,US,3254,18359,979,87,51,0.463,True
2025-02-12 18:26:55,VID_660613,Vlogs,Spanish,PK,371,11064,415,63,22,-0.69,True
2024-11-13 18:53:03,VID_874413,Gaming,English,US,404,4952,369,63,17,-0.189,False
2024-04-18 18:25:42,VID_495640,Tech Reviews,Urdu,US,548,5138,179,32,25,-0.62,True
2024-02-17 10:01:45,VID_552450,Tech Reviews,English,UK,1622,177,11,2,0,-0.549,True
2025-04-14 13:01:03,VID_156888,Coding,Hindi,IN,699,26068,1562,220,76,-0.653,True
2025-11-20 09:42:51,VID_227882,Tech Reviews,Japanese,BR,1227,7819,313,40,20,0.194,True
2024-03-12 17:33:13,VID_567564,Tech Reviews,Hindi,IN,1154,5527,140,21,12,0.077,True
2024-08-02 13:39:05,VID_593801,Vlogs,Urdu,PK,1895,18457,1101,167,57,0.782,True
2025-09-11 02:12:37,VID_801510,Vlogs,English,US,2068,24602,1399,143,70,0.567,True
2025-02-22 05:28:57,VID_520508,Coding,Hindi,IN,1930,1004,88,11,2,0.328,True
2025-11-17 23:28:06,VID_486426,Education,Hindi,PK,1927,2622,238,31,4,-0.439,False
2024-04-15 09:21:49,VID_660529,Coding,Japanese,IN,3174,9297,334,18,44,-0.767,True
2024-12-25 11:28:13,VID_907372,Vlogs,Japanese,US,671,407,17,2,0,-0.799,True
2025-11-17 05:00:27,VID_847376,Vlogs,Japanese,BR,1019,5787,87,5,13,0.882,True
2024-08-20 02:06:22,VID_511886,Music,Spanish,BR,2620,25442,351,64,49,-0.71,True
2024-10-18 10:51:16,VID_862308,Vlogs,Spanish,IN,3295,23030,951,118,109,0.345,False
2025-06-25 23:52:41,VID_878381,Vlogs,Urdu,IN,2533,8526,612,95,27,-0.708,True
2025-06-01 07:01:09,VID_178821,Tech Reviews,Urdu,PK,1147,912,84,9,3,0.299,True
2025-06-17 21:44:59,VID_277141,Music,Hindi,US,3405,4270,116,8,9,0.594,True
2024-10-25 19:30:57,VID_975425,Coding,English,US,2171,902,41,6,2,0.49,True
2025-04-29 00:47:50,VID_829771,Music,Japanese,IN,882,3073,60,7,11,0.673,True
2024-08-07 06:30:37,VID_536803,Education,Japanese,BR,2360,147,14,2,0,0.643,True
2024-11-24 17:12:03,VID_103708,Music,Spanish,UK,3023,5158,472,56,20,-0.616,True
2024-05-31 02:56:59,VID_722937,Coding,English,US,3009,174,12,2,0,0.215,True
2025-09-03 23:31:51,VID_610726,Gaming,Hindi,PK,2057,324,15,2,1,-0.835,True
2024-04-25 08:08:54,VID_913316,Tech Reviews,English,UK,871,36398,2721,371,111,0.419,True
2024-07-07 19:55:25,VID_836504,Coding,Japanese,US,1323,1250,101,6,2,0.088,True
2025-05-16 00:04:12,VID_254294,Education,Urdu,PK,3555,12120,231,18,58,-0.42,True
2025-04-15 01:46:17,VID_730547,Music,English,US,3101,5772,356,57,22,-0.06,True
2024-06-06 16:36:31,VID_479457,Vlogs,Japanese,US,2285,4987,56,9,6,0.244,False
2025-03-24 12:13:48,VID_966850,Education,Spanish,US,2942,7435,464,24,29,-0.501,True
2024-04-12 02:20:41,VID_306203,Tech Reviews,English,IN,2707,7104,245,42,15,-0.502,True
2025-09-15 03:41:49,VID_894538,Gaming,Japanese,US,1300,12343,805,132,37,-0.544,True
2025-08-24 18:13:13,VID_369380,Coding,Hindi,IN,1594,168,9,1,0,0.301,True
2025-01-23 12:31:21,VID_280996,Education,Hindi,IN,2566,11747,976,56,24,0.874,False
2025-11-27 16:41:27,VID_452327,Music,Japanese,PK,1376,17563,1423,112,23,-0.803,False
2025-01-01 12:55:13,VID_640882,Vlogs,Spanish,BR,231,22769,1916,250,93,-0.981,True
2025-03-02 08:33:20,VID_555005,Vlogs,Hindi,PK,2399,1329,115,21,6,0.052,False
2025-08-03 16:46:32,VID_864658,Tech Reviews,Japanese,PK,679,3391,251,36,7,0.269,True
2025-03-16 06:45:26,VID_664859,Music,Urdu,IN,2447,8045,608,103,28,0.093,False
2025-05-29 20:48:12,VID_917255,Gaming,Spanish,PK,1248,14645,163,27,52,0.746,False
2024-06-21 08:06:59,VID_411888,Gaming,English,IN,1955,22346,644,48,24,0.867,True
2024-09-08 20:05:44,VID_630856,Education,Urdu,PK,1616,4672,411,73,10,0.514,True
2025-11-12 23:36:09,VID_613127,Vlogs,Spanish,UK,2899,16438,1166,104,18,-0.596,True
2024-12-19 17:50:07,VID_724590,Education,Japanese,US,1411,24805,1141,66,122,-0.197,True
2025-07-14 13:55:23,VID_858824,Tech Reviews,Hindi,US,3368,8743,158,23,39,0.49,True
2024-04-07 07:43:44,VID_444925,Music,English,US,1691,7198,585,105,16,0.672,True
2024-06-18 00:48:52,VID_472333,Gaming,Urdu,PK,2882,184,7,1,0,-0.259,True
2024-06-04 12:05:06,VID_144960,Education,Urdu,PK,2225,9373,909,142,38,0.427,False
2024-06-15 09:06:15,VID_819547,Music,Japanese,PK,1729,3145,272,46,8,0.883,True
2025-01-23 10:13:29,VID_519198,Music,Japanese,IN,149,6003,179,25,26,-0.371,True
2025-10-08 15:07:33,VID_166021,Coding,Spanish,BR,2992,2459,163,21,11,0.029,True
2025-06-17 23:56:02,VID_957452,Gaming,Urdu,UK,3307,10363,964,86,47,-0.223,True
2024-12-02 09:35:35,VID_896647,Gaming,Hindi,UK,2273,8471,108,19,29,0.949,True
2025-04-06 19:39:04,VID_163270,Music,Japanese,UK,1481,10489,661,122,27,0.615,False
2025-11-23 19:18:41,VID_616251,Music,Hindi,IN,1640,5211,164,30,19,0.407,False
2025-02-05 08:17:58,VID_963750,Tech Reviews,Japanese,IN,1982,11228,406,75,18,0.357,True
2024-07-13 05:31:43,VID_707060,Music,Japanese,IN,834,8264,544,97,15,-0.849,True
2024-07-23 18:55:00,VID_840952,Tech Reviews,Urdu,IN,2459,3103,133,6,10,-0.902,True
2025-10-07 19:59:31,VID_664963,Tech Reviews,Urdu,BR,2566,6005,454,23,29,0.241,False
2024-09-08 15:08:46,VID_118571,Education,Urdu,US,2727,1712,154,19,5,0.607,True
2024-07-10 23:10:22,VID_667233,Tech Reviews,Japanese,UK,1479,4846,89,8,22,0.094,False
2024-08-03 00:48:59,VID_184687,Music,English,PK,1675,4684,445,46,5,-0.647,False
2025-02-16 10:35:57,VID_721095,Vlogs,English,BR,653,2059,34,4,7,-0.439,True
2024-11-29 21:22:44,VID_755524,Music,Japanese,US,2769,13018,572,66,38,-0.132,True
2024-06-27 15:48:16,VID_299967,Tech Reviews,Hindi,PK,2549,16227,204,31,55,-0.765,True
2025-01-31 22:09:30,VID_844175,Coding,English,PK,1811,2325,146,16,3,0.584,False
2024-06-16 19:14:43,VID_211619,Music,Urdu,US,1376,3054,207,38,4,0.111,False
2024-03-08 19:20:19,VID_882624,Gaming,English,BR,3589,15505,337,26,48,-0.843,True
2025-12-09 20:01:30,VID_820674,Coding,Hindi,UK,555,844,68,5,2,-0.906,True
2024-04-28 12:03:15,VID_784274,Coding,Japanese,BR,558,20861,857,119,72,0.205,True
2024-06-19 08:26:38,VID_213608,Vlogs,Japanese,PK,2384,1164,53,6,1,-0.699,True
2025-05-10 11:31:58,VID_934571,Tech Reviews,Urdu,BR,217,1771,20,1,2,-0.619,False
2024-11-25 15:26:33,VID_358424,Education,Urdu,BR,1691,10809,904,70,18,-0.69,True
2025-06-04 20:19:29,VID_889690,Coding,Hindi,IN,2574,2523,80,10,7,0.444,True
2024-10-14 00:09:27,VID_639675,Tech Reviews,Spanish,UK,2377,47854,3131,202,220,-0.477,True
2025-10-23 04:23:19,VID_969154,Coding,Hindi,US,1244,18930,1062,114,69,-0.184,True
2024-11-11 01:18:21,VID_679176,Gaming,Japanese,BR,213,1771,32,6,4,-0.642,True
2024-12-06 00:34:12,VID_206549,Gaming,Hindi,US,3341,13738,528,40,27,0.166,True
2024-02-18 14:56:16,VID_975598,Music,Urdu,US,2454,8347,156,23,36,0.766,False
2025-06-10 07:48:15,VID_167493,Gaming,English,BR,292,10961,505,85,32,-0.31,True
2025-01-25 22:00:16,VID_701905,Education,Japanese,IN,309,12208,384,56,32,0.263,True
2025-08-19 10:14:20,VID_594614,Vlogs,Urdu,UK,1543,7026,90,17,13,-0.535,False
2025-10-01 08:21:39,VID_450542,Gaming,Japanese,US,153,21487,2096,149,44,0.414,False
2024-11-05 13:48:33,VID_785954,Gaming,Hindi,UK,1240,24354,2139,325,57,0.652,True
2025-06-29 20:20:56,VID_493338,Vlogs,Japanese,PK,666,16762,1232,96,34,0.375,True
2025-12-19 20:49:47,VID_324215,Education,Spanish,UK,3194,11116,979,120,49,-0.38,False
2024-01-15 22:47:15,VID_662154,Music,Spanish,PK,522,4661,77,9,6,-0.71,True
2024-05-04 21:41:49,VID_821226,Coding,Urdu,UK,2477,4614,320,60,17,-0.191,True
2025-02-13 08:53:19,VID_969270,Music,Hindi,PK,227,11926,719,70,14,-0.591,True
2024-03-24 03:10:20,VID_880577,Vlogs,Spanish,IN,1768,91,3,0,0,-0.444,True
2024-07-16 19:32:47,VID_208020,Vlogs,Spanish,PK,1509,13103,929,185,29,-0.359,True
2025-04-25 01:11:49,VID_748551,Gaming,Japanese,UK,2778,11315,303,22,16,0.302,True
2025-11-17 09:26:26,VID_137948,Coding,Spanish,BR,3289,15855,751,123,32,-0.7,True
2024-04-16 02:11:46,VID_344274,Vlogs,Urdu,US,1177,9281,564,50,22,0.628,True
2025-02-03 23:57:48,VID_261840,Music,Japanese,US,2360,13250,496,73,19,0.669,True
2024-02-08 08:22:49,VID_361821,Gaming,Japanese,PK,3261,34116,1851,257,47,-0.466,False
2025-05-29 10:19:24,VID_455301,Education,English,IN,1024,8239,136,16,13,0.811,True
2024-08-01 14:02:25,VID_323196,Music,English,UK,430,4410,374,53,6,0.23,True
2025-02-22 11:31:10,VID_707578,Vlogs,Japanese,BR,1726,18063,1691,212,54,0.932,True
2025-06-16 20:22:13,VID_179891,Coding,Japanese,IN,3099,5942,375,27,20,-0.553,False
2025-03-29 02:47:25,VID_905190,Music,Spanish,PK,3519,4122,376,46,9,0.523,True
2024-06-15 14:35:05,VID_716289,Gaming,Spanish,UK,289,6296,81,6,20,0.07,False
2025-05-30 20:27:39,VID_310394,Gaming,Japanese,US,2833,16915,1219,119,69,0.459,True
2024-10-23 23:05:17,VID_500369,Music,Japanese,UK,1763,2619,168,29,3,-0.496,False
2024-10-21 21:21:02,VID_806848,Gaming,Hindi,UK,487,19622,511,30,38,-0.194,True
2025-07-27 02:31:25,VID_885759,Tech Reviews,Urdu,IN,2877,6224,494,39,16,-0.774,True
2025-12-30 22:52:52,VID_184689,Coding,Spanish,PK,2407,9261,603,43,27,0.791,True
2024-06-03 15:48:03,VID_945451,Vlogs,Hindi,IN,1829,17884,572,78,83,0.898,True
2025-09-01 16:37:20,VID_455934,Tech Reviews,Urdu,PK,1809,41241,1367,105,49,0.931,True
2025-01-22 14:53:25,VID_709848,Coding,Japanese,BR,2794,16788,1334,144,57,-0.993,True
2024-01-07 00:51:03,VID_746096,Education,Urdu,US,3508,3597,320,56,14,0.715,True
2024-03-21 14:05:39,VID_288660,Tech Reviews,Japanese,PK,2840,2473,97,5,11,-0.035,False
2024-07-26 18:49:24,VID_534474,Gaming,Spanish,PK,458,20676,767,107,54,0.428,False
2025-02-15 09:04:21,VID_334862,Gaming,Japanese,BR,2235,14909,306,22,24,-0.927,True
2025-07-14 19:40:53,VID_787249,Gaming,Urdu,IN,2240,285,2,0,1,0.88,True
2024-03-25 23:48:33,VID_418410,Education,Hindi,UK,2000,4536,123,11,15,0.504,True
2025-09-27 10:31:17,VID_205902,Gaming,Spanish,PK,858,1242,50,5,3,0.894,True
2024-07-08 08:50:24,VID_970444,Coding,Hindi,PK,2639,9279,651,64,43,0.256,True
2024-05-29 16:31:36,VID_235487,Music,Spanish,BR,2699,478,21,3,1,-0.025,True
2025-07-23 04:57:02,VID_270356,Coding,Hindi,IN,1100,6694,223,12,20,0.638,True
2025-11-01 12:10:58,VID_995986,Tech Reviews,Hindi,PK,765,22835,1045,67,26,0.678,True
2024-06-26 04:45:25,VID_906137,Tech Reviews,Spanish,US,3324,5179,270,24,22,-0.827,True
2025-12-28 03:56:42,VID_895362,Gaming,English,PK,2274,11506,256,20,18,-0.309,True
2024-06-24 08:54:35,VID_636920,Coding,Japanese,IN,2439,35054,1406,260,136,0.992,False
2024-03-20 01:21:09,VID_523623,Vlogs,English,US,3361,7595,95,4,37,0.218,True
2024-10-23 23:07:11,VID_128502,Vlogs,Urdu,IN,2195,11780,628,86,20,-0.497,True
2025-10-15 06:47:03,VID_431445,Coding,Japanese,PK,1127,7265,457,70,25,-0.868,True
2024-02-03 18:09:55,VID_549023,Coding,Hindi,PK,3548,810,52,8,2,-0.528,True
